commit_hash,project,claude_ans,split,qualidade,commit_message,commit_message_len,diff_len,diff_lines
9f8b25e53c9957f09bab49a14f198356e00bce6c,neutron,Provavelmente sim,train,52,Truncated the port profile client name length to 16 characters (ucsm excepts max 17 chars).,91,833,13
a07bbac1c40dd4f748fe9a40f8adb3654b3ed8e3,neutron,Sim,test,82,"Allow subclasses to modify dict_extend hooks Partial-Bug 1219991  This change modifies the hook processing for dict_extend routines to call the method on the instance if a hook is registered as a string. Otherwise, the callable hook is directly invoked as an unbound method.  This patch fixes hook registration for all extensions except port_binding. This is because some plugins are currently working around this limitation by invoking both the global hook and another dict_extend function, which might either be registered as another hook, or invoked explicitly before returning the response. Fixing this would go beyong the scope of this patch.  Change-Id: Ibe78433e6554aa7fdf5156fc75b8339254876e78",701,7063,148
a12046cd21618fc1a9bc12983e96cd8607012141,neutron,Provavelmente sim,test,62,Fix for Cisco plugin physical device config error This patch fixes a bug with the Cisco plugin where subsequent vlan id's would overwrite the existing trunking config on a switch interface.  Change-Id: I5e97c00062f687838e60e5dc9470f4a62289676b Fixes: Bug #1161946,263,797,17
a13a5737cde4f81e51a2f939f77fdd35d8ab483e,neutron,Sim,test,78,"Add catch-call try/catch within rpc_loop in ovs plugin agent related to bug 1050512  when running in db-mode, the ovs plugin agent will catch any unexpected exceptions generated during processing.  However, in rpc-mode, this does not happen, meaning a small error, even a transient one, causes the agent to exit completely.  Thic change adds a try-catch block to the rcp_loop(), causing the agent to log any unexpected exception, wait for the polling period, then retry the loop after resetting all state.  Change-Id: I76eae1800831e59c5078c4be8fa5ca22298bfb0a",559,2226,55
a1707183be3091a2016d655b2349d45a13c2ca07,neutron,Sim,train,62,Bug 887706 Adding *.pyc to PEP8_EXCLUDE  Change-Id: If2c432e8ce85be585aa3b71a5acb76f2f27a4c07,93,411,13
a1e305364a5a6c20125ffb2f184ce2f4aaa23991,neutron,Sim,train,72,db_base_plugin_v2.QuantumDbPluginV2.create_port clean-up Removed redundant dictionary lookups  Change-Id: Iac0e05d81cb26e262501a54576483c821fa55003,147,4164,77
a22d933645a13a9d16c93d3e0305b53511053901,neutron,Provavelmente não,train,5,Review Changes,14,1203,27
a2e1666190da7d82c520aef92ef0f44d7a294c5d,neutron,Sim,train,72,Cleanup remaining code that used 'status' fields of HealthMonitor Also cleanup some comments in abstract_driver  fixes bug 1208822  Change-Id: Ibfee548a1e27cc25b8607fb24018e3b35148a955,184,4566,88
a40781b54838f4968046211bd2a0d49a6362a03d,neutron,Sim,train,85,Ensures that the dnsmasq configuration file flag is always set Fixes bug 1094183  If the flag is not set then the default configuration file may be used. This may be problematic in certain setups.  Change-Id: Ibd0be960779f391a198454510dd6edcbc69c149c,250,2268,53
a4cd43f998e4f0d34be4cca8269a920fbfed1a46,neutron,Sim,train,85,Add missing space in the message produced by @log Fixes bug: #1211275  Change-Id: I06140058cd4e0819cc9e8879516e54f67f54836d,123,568,12
a5062315f5313f511fc079d263dfbe1dd3f897a1,neutron,Sim,test,78,"""Revert """"Fix ./run_tests.sh --pep8"""" We are explicitly trying to get rid of scripts like this and flake8 makes this one non-necessary. Fix run_tests.sh to run flake8 properly.  This reverts commit 42243d6eb221d52bf6f62f835726cbe026e43447  Change-Id: I435e34b6acde7931a75f456ccc88da6476581643 """,294,2188,69
a5815ce9db6ef82c6a305305c13dd957c3f4618c,neutron,Provavelmente sim,train,40,Sync gettextutils from oslo Add type check for Message params when setting locale to avoid AttributeError.  Fixes bug: #1229364  Change-Id: I6fe55ebc4eea5fef1d335ad83a84c4879f7f06f9,181,3433,100
a669a910b9a411cdd0e6b3914a214014ed126289,neutron,Provavelmente sim,train,52,set static route for windows 2003 Fixes: bug #1190108  Change-Id: I97266cf007d2a5d7ca8080d83bdfadd121d0fbeb,107,6012,134
a67bce77e12b5af7fd5fae7946c96d483ecede92,neutron,Sim,train,85,Switch agent report_interval option to float Being able to set report_interval > 0 and < 1 makes it easier to consistently reproduce rpc race conditions.  Change-Id: I4d907159147177e98b043e7e800aea5cf8c23103 Related-Bug: #1224001,229,480,13
a74d433e15a6b8423da714fd97e8d04f676a6b33,neutron,Sim,train,78,lp834694 fix integrity error when deleting network with unattached ports.  Add unit test.,89,2614,61
a7c23c3247ac3acafaef26c9b8f16bdd007e3a13,neutron,Sim,train,62,Add help strings to Config Options Add an help string to the config options  Change-Id: I9248a335db961aa5d776a545dcfba0ddb0f08bb2,129,1651,44
a7ca758ee046ced142184c930718e96808d1c665,neutron,Sim,train,62,Fix typo in mysql package check issue: https://bugs.launchpad.net/bugs/798080,77,555,13
a7d18bbc56e4315e39d4dd82acfb3b058c21d2a6,neutron,Sim,train,95,Make DbPlugin accept status in create_network(). This commit makes NeutronDbPluginV2 get network status from input at create_network() to allow other plugins to set network status while creating DB entry.  Now plugins can create network with any status in a single DB commit. (e.g. Set network status to 'DOWN' when admin_state_up is False.)  This commit also changes NeutronDbPluginV2TestCase() to make default network status configurable in each plugin test case.  Fixes: bug #1207167 Change-Id: Id3ad26719036c631e4b268150407a2c69919203f,539,4444,95
a7ef6583c0d275d2d24d8467922ad09c39569ce3,neutron,Provavelmente sim,train,20,pylint and pep8 fix,19,1517,38
a8b619dd611fb68167332fa7373bbd3fe578ecde,neutron,Sim,train,88,"Allow for skipping admin roles loading on context creation Bug 1216866  There are cases in which an admin context is created only to grab a db session and ensure no tenant filters are applied in _model_query. In these cases evaluating the policy engine for grabbing admin roles is not necessary, and can cause unexpected and serious issues if the context is grabbed before all the extensions are loaded.  Change-Id: I0cbf4b51ca1286373c16eb907840a32f4b8190c6",457,2899,66
a8c0c00069305092570e93ab85ccc2340d0be828,neutron,Provavelmente sim,train,62,"pluins/ryu: Fixes context exception in Ryu plugin Bug 1089220 This is the Ryu counter part of https://review.openstack.org/#/c/15726 Change-ID of I913b48dcd84d275cd7de30ca990be00c243e63ea, changeset of 05383d1340aecd7192609a9197c249886d844a46  Ryu plugin also needs to be taught the update.  Change-Id: I52fbf36df6e0769a032a7602637cabd93796fe1c",344,1845,48
a90fab1193eee4ef007026f5997f25d31a552131,neutron,Sim,train,85,"Rename .quantum-venv to .venv. This simplifies a number of Jenkins jobs which currently, other than directory names, could be the same for all OpenStack projects. By renaming the virtualenv directory, the redundant Jenkins virtualenv build and copy jobs can be eliminated.  Change-Id: I93c7f6577b4c3a76b021f002bda59fcb8fac3f95",326,2845,93
a975ec64514affa5bb95e61957409954e3d9f7fa,neutron,Provavelmente sim,train,40,Removing excess debug line,26,1027,32
a98f479da3d3c63b5affbe82a236b7b79f631175,neutron,Sim,train,85,Mock the udevadm in the TunnelTestWithMTU test When running the neutron.tests.unit.openvswitch.test_ovs_tunnel. TunnelTestWithMTU unit test failure occurs because the udevadm is timing out waiting on a mock-ed device.  Co-Authored-By: Salvatore Orlando <salv.orlando@gmail.com>  Change-Id: I0e16295be66513c2257831bf62fd6a0c19f3b8a4 Closes-Bug: #1253506,352,1109,22
aa100f9f661a91f88f9ebc24a5b91a368032a81d,neutron,Provavelmente sim,train,62,"Remove an external port when an error occurs during FIP creation. Fixes bug 1048140  To remove an external port, we need to use the same context used when it is created.  Change-Id: Ia89b086b420741e7e0e92625b62e46fcfe9dbbba",223,641,14
aa3e64f9125e4c41de90213b75b2826bfd663527,neutron,Provavelmente sim,train,52,"modernize quantum config in proper place Bug #1200558  At the beginning, we have not registered some configuration items. To modernize these items, we must do it after we register them.  Change-Id: I90d2cdbe97daa2ec0a8c8b6c9686b6f76c4de9e4",239,2295,72
abc129701d0271e7838285403a662ce872479c63,neutron,Sim,train,78,"Fix for flat network creation in Cisco plugin Bug #1053154  Checks for the validity of the VLAN ID needed to be performed. In cases where segmentation ID is not greater than zero, the Nexus sub-plugin does not need to be invoked for that network.  Change-Id: I813d569c0c3d26c08554bf3599633b700a98c739",300,4754,94
ac1c9005e90d0ad65d7078e0e1604ca0ff2c7431,neutron,Sim,train,85,Fix enum definition in FWaaS DB schema migration Applying of migration 39cf3f799352 fails due to the error in definiton of action Enum type (values are not passed).  Fixes bug 1207805  Change-Id: Ibfdc268b400433c9013ca4c475f6b1fa32d338fb,237,1061,15
ac789d8c1a3bc20c94144f7347cafc00e4181b07,neutron,Sim,train,82,Add DHCP RPC API support to Ryu plugin It is necessary to add DHCP RPC API support to Ryu plugin to use DHCP with Ryu plugin.  Fixes bug 1040398  Change-Id: I00caf6f36025a21d10b8a96c5f7272d12393c277 Signed-off-by: Yoshihiro Kaneko <ykaneko0929@gmail.com>,254,1671,42
ac81d9d345b233b6bf84e5b7ae48004cce153510,neutron,Sim,test,78,Fixes Rpc related exception in NVP plugin The rpc changes from commit 05383d13 were not also made against the nvp_plugin. Bug #1084803  Change-Id: Iac95065bda2f6b83e07c27045f374ab8690865ca,188,2515,61
acebf769a41a9a55cdc6789bf4962ea64cf87773,neutron,Sim,train,88,"""Fix DHCP agent to work with latest dnsmasq The latest dnsmasq no longer accepts hostnames which begin with a number. This affects Fedora 19 right now, and will mean Fedora 19 will not work with Neutron DHCP. dnsmasq should work with hostnames beginning with a number (RFC 1123 says this is valid), but until this is fixed, many users will be left unable to use Fedora 19 with Neutron.  This patch adds a """"host-"""" prefix to each hostname entry generated by the DHCP agent. This fixes the issue in Neutron.  Fixes bug 1204125  Change-Id: I0e29ec033969c3fb958ed3a12b8962b73b0e3d94 """,581,3371,62
adf3b8d3b1796337aac7cd5ff7683782eb715f96,neutron,Sim,train,82,"Handle nvp default l3 gw service misconfiguration appropriately Bug 1185885  Avoid returning an unrelated, backend-specific, error message to the user, and ensure the logical router is removed from the NVP backend.  Change-Id: I5f7b88480dab80a2138486e612e144b971691cf5",268,1787,31
ae65b07b4c67889ccf28a02a25f2d723c759e80e,neutron,Sim,train,78,Address problems with foreign keys with subnet and network deletion This also fixes bug 1020879 and bug 1020847  Change-Id: Ib68f9357ed65f35e56d17577b83fabe8f96388cf,165,5284,108
ae73d027140f87a881f4b324e6c243afc81cfbb0,neutron,Sim,train,95,"Calling Super method from QuantumPortAwareScheduler.__init__ the quantum.plugins.cisco.nova.quantum_port_aware_scheduler.QuantumPortAwareScheduler class wasn't calling its superclass __init__. the host_manager attribute of driver.Scheduler class wasn't initialized, and the scheduler was crashing when it was receiving a host message via amqp.  Fixes bug 994652  Change-Id: I733d80df8f87ff314f4233b10fa8afaf454eedf0",415,777,12
aeec6f12833c1edb5d302aae56f7eb9445d8d8bd,neutron,Sim,test,90,"""Change the default l3_agent_manager to L3NATAgent This is a l3-agent version of 349aa3ef3563c019f4d0a98fc30117ae0a6cade3.  The combination of the plugin without agent extension support and L3NATAgentWithStateReport results in an error: """"AttributeError: No such RPC function 'report_state'"""".  This patch changes l3_agent_manager to be L3NATAgent instead of L3NATAgentWithStateReport since all plugins do not support L3NATAgentWithStateReport and having this as the default breaks all current deployments that upgrade source without changing their config files.  Fixes bug 1139726  Change-Id: Ibb5c04c89bfad741ec43a372cbf97445f7b3d76c """,637,1014,26
afc26d782f3d02cbb37b0271e9b8241a85595adc,neutron,Sim,test,88,Sync Log Levels from OSLO The iso8601 debug messages were spamming neutron-server's logs.  cbfded9c Default iso8601 logging to WARN  Change-Id: Ia827e68783fd2079fe55ae24253488e61cd4c0ee Closes-Bug: 1257107,205,461,12
b090b380e90de35d6cf9e8769049261006e02c65,neutron,Provavelmente sim,train,52,Fix for bug/893663 Making Cisco CLI usable from installed packages Change-Id: I35c34d2d0f5c050016663cf04673582806f35b39,119,2699,81
b0d49b646c58cdd0831eeba97aef55c19382ef5b,neutron,Sim,test,62,Enable router extension in Brocade Plugin Fixes: bug 1166516  Change-Id: Ia3be25b9cdc21b217200997d1a447dccf8549d64,114,3320,74
b0e199d0a92ce8a79b450b83b63f44c33d8f5d51,neutron,Provavelmente sim,train,40,Dictionary key values changes in test_extension,47,2105,39
b1067c94c53e22cc9f8400cf7b2049e35d06877b,neutron,Sim,train,62,use the fact that empty sequences are false fixed bug #1156473  Change-Id: I43470eb884107111cbea958868f4cf8241c8d6e6,116,12328,252
b113a0a2550781e3e76cc9d6f716ed57f8f06a11,neutron,Provavelmente sim,train,40,Fixed an issue selecting the right port interface and also properly switching off the Nexus Interface,101,2407,47
b12502e7e6709c874a756a92141f84667944a274,neutron,Sim,train,82,Fix TestDhcpAgentEventHandler test that fails in some Jenkins runs. Add mocking of check_version method that have ran dnsmasq process to retrieve version  fixes bug 1200698  Change-Id: I6476d62bc4394bdf9701a2aa26a435f8bcb00d0d,226,742,16
b389aceda93366b2486b4c4884476b060ffa38cb,neutron,Provavelmente sim,test,62,Fix exception when port status is updated with linux bridge plugin Fixes bug 1072713  Change-Id: I3466e747764fc379d413d9493cf80ea35552179f,138,842,15
b51738b3102e4954fce7c470145e430609ac2e31,neutron,Sim,test,78,Validate dscp value less that 64 Previously neutron would raise a 500 error if the dscp value was greater than 63. This patch adds validation to neutron so that a clear error message is returned if the value is greater than 63.  Fixes bug 1200026  Change-Id: I41a93661952669d112463608be907eede1901490,300,2427,54
b5ea60252f3421beb1bf1d82ca95757d383058f5,neutron,Sim,train,72,Set default core_plugin to None Fixes bug 1093989  Change-Id: Ib0b77994b813e6b2ec0621949371c66d66472896,103,2155,56
